login_id,user_id,timestamp,device_id,ip_address,location,os,browser,login_success,login_type,suspicious_flag,user_agent
9d7a6a12-c1ad-4eb7-bbcb-487ab7183ff7,U1080,22/03/2025 14:09,D28,66.230.122.84,"North Williamhaven, Puerto Rico",macOS,Safari,TRUE,OTP,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
c58d41df-46bb-4dae-a3ee-2a33879d0944,U1060,02/04/2025 20:08,D4,101.129.234.30,"Paulaburgh, Lesotho",iOS,Firefox,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
d50257b7-7958-447b-95f4-d88c385e14d1,U1048,03/04/2025 10:26,D38,1.53.64.249,"Rileyhaven, Congo",Windows,Firefox,TRUE,OTP,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
9d7a6a12-c1ad-4eb7-bbcb-487ab7183ff7,U1080,22/03/2025 14:09,D28,66.230.122.84,"North Williamhaven, Puerto Rico",macOS,Safari,TRUE,OTP,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
753fb1fc-7640-40c6-89dc-64281640fc45,U1086,21/03/2025 18:03,D24,76.178.126.208,"Watkinsport, Greenland",macOS,Firefox,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
523678af-7919-4098-9dd1-b0bd824c731a,U1027,22/03/2025 09:53,D22,65.197.94.52,"East Anthony, Uzbekistan",macOS,Chrome,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
62437054-2c2e-4c08-988c-ddd69a0e21ee,U1019,27/03/2025 13:36,D4,15.135.246.226,"Nicoleberg, Tokelau",Android,Opera,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
da43e0fc-f403-4313-8d89-7c005b0796d3,U1056,20/03/2025 08:56,D50,186.249.225.120,"Lake Jessica, Hungary",Linux,Opera,FALSE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
16739bc0-5cea-4b97-8a8e-c1a425f49aca,U1009,16/03/2025 21:15,D12,176.177.107.220,"Rebeccafort, Russian Federation",iOS,Opera,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
6cedb7a3-b617-4deb-8256-820ee26bf94d,U1067,12/03/2025 14:44,D4,150.206.109.149,"Arnoldburgh, San Marino",iOS,Safari,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
d696f426-e2c5-44c7-9eda-cbcef084db50,U1091,24/03/2025 06:18,D37,137.162.79.198,"Kevinshire, Kazakhstan",Linux,Safari,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
3d1ca4b9-f964-4194-94ec-40c6bdeb08ce,U1085,08/04/2025 22:12,D8,157.21.49.116,"Erichaven, Iran",Android,Firefox,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
5f704fca-ae9a-445b-864e-67a2aba5892d,U1044,12/03/2025 07:45,D34,111.161.209.192,"West Dennis, Saudi Arabia",Android,Edge,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
eaa453dc-d586-4917-90d8-7ad706c7cc5e,U1036,30/03/2025 16:56,D22,102.240.127.183,"Mcdonaldstad, Libyan Arab Jamahiriya",macOS,Firefox,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
c6e162b5-80e6-4c7d-a1d2-52f6bad07efa,U1005,27/03/2025 00:44,D42,189.62.244.37,"North Derrickhaven, Monaco",Android,Firefox,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
b81d6b40-04f2-4302-8d18-00df9dd2db0a,U1009,17/03/2025 20:25,D12,145.232.153.60,"West Lisaland, South Africa",Android,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
0aeb8bf4-b259-4450-8a6c-74d93710c0d5,U1028,25/03/2025 17:14,D41,222.16.217.38,"Christianborough, Pakistan",iOS,Safari,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
3302faa7-bc18-49e9-b679-3628b5ad661d,U1064,04/04/2025 02:38,D28,195.96.90.103,"East Christopherburgh, Israel",macOS,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
fb420482-0e52-4eb6-b315-da6a17ca5e93,U1005,20/03/2025 11:37,D14,63.203.186.81,"South Maryburgh, Portugal",Linux,Edge,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
7fc9c079-e65e-48d9-8099-bc9c75d0a3da,U1028,29/03/2025 13:32,D4,160.158.175.184,"Casefurt, Nauru",Linux,Edge,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
0ba0907b-2dbe-4261-a58b-94e740903341,U1087,06/04/2025 04:24,D7,100.242.234.207,"Alexandraberg, Niue",iOS,Edge,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
3b4b92c4-9775-4b19-a0fc-0be80069c245,U1045,27/03/2025 15:38,D19,88.59.241.27,"Dorothyfurt, Palau",Android,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
df8de814-88ce-4391-b7c9-3eccf5587f80,U1006,20/03/2025 19:25,D7,110.208.237.197,"Taraport, French Polynesia",Android,Chrome,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
ba1e67e0-e864-41e3-b670-e1e8bb9cd2ae,U1097,24/03/2025 03:31,D14,100.214.42.193,"Port Nicole, Guinea-Bissau",macOS,Firefox,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
2e0e9233-6017-4eb9-9283-ce53bc96d7dc,U1055,11/03/2025 15:32,D5,57.231.126.183,"Kaylatown, Mexico",Android,Edge,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
48abcd3e-e72a-461b-b229-24c1688e6c4d,U1079,27/03/2025 21:02,D26,189.122.121.65,"Danielland, French Guiana",Linux,Safari,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
40a94a65-997f-4239-bafb-f57206c78740,U1067,14/03/2025 18:30,D2,79.40.33.0,"Loganfurt, Costa Rica",Windows,Chrome,FALSE,password,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
bccc0efb-9fd5-4321-b674-5208adf50381,U1076,19/03/2025 06:56,D49,46.146.133.255,"Vaughnfurt, Honduras",iOS,Firefox,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
4be40039-606b-4afb-a0c3-713a9f68a4ff,U1011,21/03/2025 11:13,D45,186.78.161.172,"Port Tammybury, Costa Rica",Windows,Opera,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
d0df96ad-18f9-4398-9231-4760f04c1f09,U1018,27/03/2025 08:26,D4,56.229.91.136,"East Derek, Bhutan",iOS,Firefox,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
718245d2-8d75-43f1-9070-ad03a31bf628,U1028,01/04/2025 09:04,D40,48.148.221.54,"Schneiderport, Egypt",Android,Chrome,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
e20d7f42-9eac-4143-b5b3-12234034e714,U1041,06/04/2025 21:46,D30,137.57.219.0,"Stevestad, Barbados",Windows,Safari,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
6ba1be3e-0ce8-4d27-803d-ae8e3d7f58a9,U1012,24/03/2025 18:56,D45,148.35.226.248,"Turnershire, Cyprus",Windows,Edge,TRUE,biometric,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
f450d5d5-dce4-42f4-bf70-f648d707fb6d,U1021,20/03/2025 04:28,D15,176.106.99.210,"Medinamouth, Kuwait",Windows,Chrome,TRUE,OTP,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
35010fcd-48da-4a0e-a0ef-fe5aee3fc590,U1080,31/03/2025 06:03,D47,126.220.158.208,"Lake Melinda, Iceland",Windows,Safari,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
b253c1cc-988d-45b7-bc7b-6bd378816aad,U1086,25/03/2025 12:25,D17,87.212.150.64,"Port Andrew, Isle of Man",Linux,Opera,TRUE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
e3fb8c11-3719-4d13-9746-77ce5f25a411,U1053,01/04/2025 09:49,D22,142.75.160.221,"Codyview, Faroe Islands",iOS,Edge,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
c2a95dc4-0ad4-4612-ac70-eb2b923fcd30,U1042,13/03/2025 10:54,D45,203.188.0.16,"Alvaradotown, Pakistan",Windows,Chrome,TRUE,OTP,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
4b4f374e-a8c8-40b2-9239-09ac28b24bdb,U1048,27/03/2025 20:36,D7,92.215.12.176,"South Jonathanport, Fiji",Windows,Opera,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
4a9dd707-3608-49ed-8d4b-a177bea02ac3,U1018,26/03/2025 07:51,D14,133.115.166.241,"South Amanda, China",Android,Opera,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
e47cb492-1f77-4110-b92d-47466d7c7de6,U1061,15/03/2025 00:58,D44,104.198.2.195,"Stephenmouth, Guadeloupe",macOS,Opera,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
24cd0afd-be03-49a1-b142-fbd32cdac112,U1054,28/03/2025 09:54,D39,59.253.219.171,"Mcclainville, Oman",Android,Firefox,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
22a626cf-9661-40da-9fff-419856f1f989,U1008,31/03/2025 22:35,D30,8.209.8.154,"Morganhaven, Liechtenstein",iOS,Safari,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
f08e51e4-8dd1-442f-8e30-bab425e473e4,U1039,26/03/2025 05:32,D39,13.78.101.120,"West Tracyburgh, Svalbard & Jan Mayen Islands",Android,Firefox,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
9999562d-7b7d-456e-928f-6b5bf1f96c30,U1008,25/03/2025 18:06,D34,12.184.143.251,"West Nicholasborough, Brazil",Android,Chrome,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
b5c05d13-71e9-4ed5-ace8-a0634e4fad44,U1024,07/04/2025 05:10,D50,167.20.165.146,"Reyesshire, Seychelles",macOS,Chrome,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
03248761-3110-41c9-a0b7-533fba0e941b,U1005,02/04/2025 16:27,D42,66.252.64.120,"Wilsonfort, Philippines",Android,Edge,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
05953fc9-9e4a-464f-a11c-e82958c7274f,U1031,11/03/2025 13:17,D45,75.219.56.107,"Lake Ashleystad, Macao",macOS,Chrome,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
325aec90-2117-4152-bd7f-0d4a21ceadba,U1020,31/03/2025 20:56,D21,139.156.221.78,"Hawkinsview, Saint Helena",Windows,Firefox,FALSE,biometric,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
93a0e6e4-1694-4c9c-9e5b-7904fa2c214b,U1020,08/04/2025 21:08,D46,5.224.157.81,"Garzaborough, Greece",macOS,Edge,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
4df7134b-bdf7-4888-87d8-ccea962a4daa,U1080,01/04/2025 09:52,D4,182.221.113.108,"Lake Christopherstad, Azerbaijan",macOS,Opera,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
71356acb-16a5-4df7-b358-4f9923a16d7f,U1048,07/04/2025 18:30,D29,55.95.174.39,"Deborahport, Sudan",macOS,Safari,TRUE,biometric,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
db5f665c-a394-4995-83ef-16b052b4abf6,U1080,25/03/2025 13:03,D7,25.229.31.95,"Christianhaven, Moldova",Windows,Opera,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
89d8487c-65b2-4200-888e-3c1c20048556,U1078,02/04/2025 23:37,D43,101.126.90.42,"Toddchester, Peru",Android,Firefox,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
049d1d44-e871-44c5-8929-c1fe12dc1fa7,U1041,25/03/2025 10:07,D47,116.17.13.118,"West Lorishire, Czech Republic",iOS,Chrome,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
0604646b-679b-420f-9dba-0368447d7345,U1052,29/03/2025 12:12,D48,94.108.245.135,"Thomasland, Switzerland",iOS,Opera,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
2e2dda79-31ac-4557-8ef7-bf2736968f12,U1088,12/03/2025 14:13,D3,3.120.44.4,"North Vincent, Uruguay",Windows,Firefox,FALSE,password,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
9c6774b7-2e27-4179-a3e4-104cad597287,U1027,25/03/2025 06:05,D44,184.70.69.180,"South Amy, Zimbabwe",Android,Firefox,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
1a272dd0-66bb-4ff7-9a4d-186647cd3adb,U1004,04/04/2025 23:31,D37,197.179.248.13,"West Stephen, Norfolk Island",Android,Safari,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
c3fb1bd7-971e-4ec7-b756-a7ddc889ad29,U1030,31/03/2025 14:26,D22,50.54.3.176,"Karenburgh, France",macOS,Chrome,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
da44b335-290f-40bc-a398-cbc7e597f39e,U1055,12/03/2025 17:41,D39,132.157.48.63,"East Patricialand, Congo",Linux,Edge,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
3302c50a-a96d-4e26-981a-ff21ab767f16,U1032,25/03/2025 11:33,D42,54.150.247.218,"Mccarthyshire, Palestinian Territory",Windows,Edge,FALSE,OTP,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
f25056d6-1cb8-4d72-8c7d-34e10cf0151f,U1079,30/03/2025 16:27,D18,205.156.69.82,"Jamieville, Bhutan",iOS,Firefox,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
51dfde55-9b22-44b7-a9af-6cee0abf152f,U1075,25/03/2025 04:16,D2,50.5.104.203,"East Manuelmouth, Uruguay",macOS,Opera,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
4d9b6d42-443e-447c-8593-82cd65039a4f,U1027,15/03/2025 06:37,D12,36.253.245.87,"Reedburgh, Guyana",iOS,Edge,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
a1494b19-c556-44bc-ad42-0cd0ac44499a,U1087,06/04/2025 00:23,D13,178.190.244.69,"Elizabethchester, Macedonia",macOS,Chrome,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
dbb1a515-330f-4db1-9530-da93f5526db4,U1033,22/03/2025 10:52,D14,13.168.191.230,"South Susanstad, New Caledonia",Windows,Safari,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
8b654bf5-8c35-430e-900f-4fff94ec6013,U1050,02/04/2025 23:26,D2,114.120.34.198,"Janetport, Djibouti",Linux,Safari,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
eab928fb-585b-4ebc-8102-656f13caac23,U1031,03/04/2025 02:48,D27,23.119.68.45,"Jonesport, Ireland",Android,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
6d49384d-db2d-4b0b-a08c-8bbe5b6f3054,U1066,25/03/2025 10:56,D7,115.165.168.1,"South Shannon, New Zealand",Android,Firefox,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
db5f665c-a394-4995-83ef-16b052b4abf6,U1080,25/03/2025 13:03,D7,25.229.31.95,"Christianhaven, Moldova",Windows,Opera,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
4be40039-606b-4afb-a0c3-713a9f68a4ff,U1011,21/03/2025 11:13,D45,186.78.161.172,"Port Tammybury, Costa Rica",Windows,Opera,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
e144c7cb-f1b5-4c1a-9473-71b4ea94da93,U1081,03/04/2025 05:40,D29,85.193.149.30,"Whiteheadside, Cook Islands",Android,Chrome,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
cd9bf840-784b-4818-a551-92a51ab58307,U1005,04/04/2025 01:01,D22,72.28.133.224,"North Rebecca, Palau",Android,Firefox,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
7bb6e4b3-9294-488e-b43e-9b5f310decc5,U1015,05/04/2025 14:52,D9,209.145.156.64,"East Taylorside, Central African Republic",Linux,Edge,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
798d4c86-9f37-4032-9fb9-973cb97ae142,U1069,25/03/2025 15:16,D3,110.46.190.194,"North Beckymouth, Jamaica",iOS,Chrome,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
95c1ed48-740b-4cbf-8de9-3f5ece3461a7,U1013,01/04/2025 07:23,D41,47.226.168.167,"Lake Davidborough, Saint Helena",Windows,Edge,FALSE,password,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
80752ceb-0cd7-4a0a-9f12-30c6f60369e1,U1098,19/03/2025 04:14,D4,21.2.127.90,"East Molly, Equatorial Guinea",Linux,Safari,TRUE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
25b0ac96-2513-448c-b3df-98c38efaa643,U1025,19/03/2025 19:35,D10,118.196.164.246,"East Hannah, Denmark",iOS,Firefox,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
742113ac-df85-40a1-b0f7-c49bc84fc9e2,U1064,23/03/2025 18:15,D1,80.1.45.194,"Catherineville, Montserrat",Linux,Opera,TRUE,password,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
0451d855-0dd0-4232-8ab5-09e5110304eb,U1083,17/03/2025 14:59,D18,183.20.97.183,"Brownview, Poland",Windows,Edge,FALSE,OTP,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
5df2fe14-dd16-41fd-a30a-c228940d78b5,U1021,30/03/2025 00:05,D30,68.127.121.112,"Carrillofort, Pitcairn Islands",Windows,Firefox,TRUE,OTP,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
c2e6875a-c1b9-4815-94a1-efbeaa3cc977,U1092,15/03/2025 03:59,D19,15.155.190.118,"New Amber, Palestinian Territory",Android,Chrome,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
00e9ffa0-56b2-434c-b48b-a16236855703,U1015,17/03/2025 09:06,D23,12.126.123.129,"New Joshuaberg, Albania",Linux,Safari,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
9219cd74-edff-4e22-99c5-2da9825363f0,U1007,26/03/2025 13:27,D3,106.103.78.142,"Jasonbury, Georgia",iOS,Firefox,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
885b05df-63af-4e32-9186-833564ebfa15,U1056,08/04/2025 15:50,D17,128.172.75.44,"Patrickshire, Dominican Republic",Android,Opera,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
66c55c0a-3588-4bae-9998-5081a8c58c6c,U1000,16/03/2025 17:27,D41,156.216.77.127,"Port Nicoletown, France",Linux,Opera,TRUE,password,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
7139a467-c28b-4cda-9509-3ad979b64efa,U1035,25/03/2025 10:54,D43,13.85.52.164,"South Joshuafurt, Pitcairn Islands",macOS,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
2932fc3e-5514-4847-a77d-739db90fd128,U1071,05/04/2025 11:19,D39,161.170.40.127,"Hortonville, Venezuela",Android,Edge,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
8bc2538f-a100-44d7-98c8-732a2a78a3d2,U1012,14/03/2025 19:03,D32,20.68.30.70,"Port Jenniferberg, Bhutan",macOS,Opera,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
9ead1001-cab4-44d6-bd16-93ea3405c7e2,U1077,12/03/2025 13:37,D45,108.196.213.12,"Nicholaschester, Kazakhstan",macOS,Opera,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
94b1ce29-cb53-46f2-a7e6-a541fb956ee1,U1074,12/03/2025 21:21,D34,118.246.217.123,"Brendahaven, Montenegro",iOS,Edge,TRUE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
b76f2680-f92a-45b4-83b7-7b38cec80e0a,U1053,29/03/2025 15:45,D49,79.190.193.174,"West Pamela, Peru",Linux,Edge,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
ac1926e2-9677-440f-a013-52e30b8c49e1,U1099,03/04/2025 12:44,D2,204.58.169.244,"Lake Amyport, Guam",iOS,Safari,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
f322499c-9779-44cd-9b91-5e81ab5681b8,U1082,18/03/2025 09:20,D2,27.224.64.160,"West Antonio, Lithuania",macOS,Firefox,FALSE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
3cf45564-b138-4597-b5ec-1f3e4433487d,U1069,06/04/2025 11:15,D17,223.106.10.90,"Lake William, Kiribati",Linux,Opera,TRUE,OTP,0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 OPR/85.0.4341.72"
363c90a9-a393-4356-8162-9aeb325ed85a,U1023,08/04/2025 20:29,D16,60.189.178.28,"Lisatown, Australia",Android,Safari,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
182bb0f0-6d81-42c7-85e0-dadb06ffe56e,U1053,21/03/2025 00:57,D15,25.192.167.81,"Christopherhaven, American Samoa",iOS,Opera,FALSE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
79ff10ec-7e7b-491a-9458-c16011c19412,U1026,16/03/2025 06:49,D11,203.61.198.131,"Davilaport, Uruguay",Android,Opera,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
5a5585f0-53e2-43d7-b7ff-02c59e2f9129,U1009,19/03/2025 07:45,D2,8.74.184.223,"Port Barbaratown, Belize",macOS,Opera,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
9c68229d-9f07-4a8b-8ac2-05158e1dab62,U1025,21/03/2025 15:24,D25,203.217.131.176,"East Amanda, Cook Islands",iOS,Safari,FALSE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
d7af3502-d2e8-4923-9703-d94b210b7dc3,U1082,02/04/2025 13:19,D35,109.110.178.221,"North Anita, Venezuela",Windows,Edge,TRUE,biometric,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
a1cc0f14-665a-4ccb-a684-b6576a6e9f0a,U1035,08/04/2025 13:14,D36,145.202.139.168,"Johnsonborough, Turkmenistan",Android,Firefox,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
d227cfff-44a7-4ed7-8221-e7e00ed8bbb2,U1006,20/03/2025 00:59,D40,14.17.168.254,"East Heather, Maldives",Android,Firefox,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
fb51bed1-9d01-4a3e-a71f-5f48c9ca9402,U1062,06/04/2025 11:39,D12,74.225.97.75,"East Gabriellaburgh, Bahamas",iOS,Chrome,TRUE,OTP,0,Mozilla/5.0 (compatible; Unknown/1.0)
5e5e613c-421c-43a7-8134-a67f6eb8131a,U1045,28/03/2025 21:39,D28,223.131.31.236,"South John, Croatia",Windows,Firefox,TRUE,OTP,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0
b08df0cc-5994-427a-8d79-3c25614edac4,U1076,26/03/2025 00:53,D33,218.139.3.121,"West Michellebury, Cuba",Windows,Safari,TRUE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
8e76c1c4-869f-4069-8fba-9d2de2b7dbd5,U1045,20/03/2025 07:49,D46,199.88.175.218,"Robertville, Singapore",Android,Edge,FALSE,password,0,Mozilla/5.0 (compatible; Unknown/1.0)
6036fdf8-e35b-4ce9-b2c6-4aceb8422ddf,U1067,13/03/2025 12:32,D47,117.116.104.14,"Lake Kathrynside, Kiribati",Android,Edge,TRUE,biometric,1,Mozilla/5.0 (compatible; Unknown/1.0)
9643c9bd-edba-4443-a642-414e197d8d21,U1017,12/03/2025 14:52,D44,29.93.5.100,"New Marcusland, Austria",macOS,Opera,TRUE,biometric,0,Mozilla/5.0 (compatible; Unknown/1.0)
337af1fc-b1b6-4ed4-927a-ee0923b7084c,U1002,05/04/2025 15:10,D31,137.166.99.226,"Nicholasview, Venezuela",Android,Safari,FALSE,OTP,1,Mozilla/5.0 (compatible; Unknown/1.0)
aa2a5e92-355b-4e92-9034-e8248a83ab35,U1014,18/03/2025 14:52,D42,31.174.247.193,"Nathanland, Guinea-Bissau",macOS,Safari,TRUE,biometric,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
ff497157-2af1-4524-880c-1a3eb722ad5b,U1020,31/03/2025 18:50,D27,27.178.235.195,"Kathrynton, Venezuela",Windows,Edge,TRUE,biometric,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 Edg/113.0.1774.35"
f030aa6a-c870-4af1-81a4-451ce8dbd058,U1070,22/03/2025 04:25,D3,40.206.185.213,"South Troyside, Reunion",macOS,Edge,FALSE,password,1,Mozilla/5.0 (compatible; Unknown/1.0)
83f6339c-8185-4eaa-a09a-a7519541796b,U1022,29/03/2025 03:37,D40,135.228.95.88,"South Hunter, Iraq",Linux,Chrome,TRUE,OTP,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
